LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TOTAL UNITS,SALE PRICE,CLIENT_ID
-0.038197631,0.030489146,0.138025595,0.242767485,0.148288714,9
0.044831361,0.064798864,0.250501667,0.012087403,0.032916511,9
0.044831361,-0.07217404,0.173922214,-0.08018463,-0.055601817,9
-0.06396525,-0.045577359,0.32708112,-0.08018463,-0.066840661,9
-0.015865696,-0.078025309,0.298363825,-0.08018463,-0.063226991,9
0.016200674,-0.092653484,0.233749911,-0.08018463,-0.070317409,9
0.073462048,-0.084807463,0.185887753,-0.08018463,-0.062895462,9
-0.035821284,-0.07217404,0.358191522,-0.08018463,-0.055933346,9
-0.035821284,-0.07217404,0.358191522,-0.08018463,-0.05891711,9
0.073462048,-0.076695475,0.25768099,-0.08018463,-0.054607229,9
0.044831361,-0.039992057,0.185887753,-0.08018463,-0.041511821,9
0.038761655,-0.054886198,0.161956674,-0.08018463,-0.067072731,9
0.053420567,-0.063397135,0.185887753,-0.034048613,-0.059911698,9
-0.06147438,-0.075498625,0.32708112,-0.08018463,-0.067205343,9
-0.06147438,-0.075498625,0.32708112,-0.08018463,-0.076156635,9
0.033379086,-0.077759343,0.185887753,-0.08018463,-0.067868402,9
0.016200674,-0.089328899,0.245715451,-0.08018463,-0.079025888,9
-0.0410607,-0.074966691,0.310329364,-0.08018463,-0.062298709,9
-0.0410607,-0.074966691,0.305543148,-0.08018463,-0.06389005,9
0.040393604,-0.063397135,0.245715451,-0.08018463,-0.052286524,9
0.033379086,-0.081615861,0.138025595,-0.08018463,-0.063226991,9
0.016200674,-0.077227409,0.233749911,-0.08018463,-0.063094379,9
0.016200674,-0.093451384,0.245715451,-0.08018463,-0.061900874,9
0.073462048,-0.073503874,0.221784372,-0.08018463,-0.060243227,9
0.073462048,-0.089993816,0.245715451,-0.08018463,-0.061907505,9
-0.029608425,-0.071908073,0.374943278,-0.08018463,-0.063827126,9
-0.055662351,-0.073503874,0.351012199,-0.08018463,-0.061237815,9
0.017345901,-0.078956193,0.209818832,-0.08018463,-0.072178283,9
-0.02602959,-0.074035807,0.281612069,-0.08018463,-0.060574757,9
-0.040602609,-0.077825834,0.26964653,-0.08018463,-0.066542284,9
-0.02602959,-0.09212155,0.185887753,-0.08018463,-0.073835929,9
0.026507721,-0.09212155,0.245715451,-0.08018463,-0.068067319,9
-0.026745357,-0.078291276,0.293577609,-0.08018463,-0.075168677,9
-0.037596387,-0.07882321,0.36058463,-0.08018463,-0.065547696,9
-0.02602959,-0.086802214,0.173922214,-0.08018463,-0.068199931,9
-0.02602959,-0.09877072,0.161956674,-0.08018463,-0.079803457,9
-0.02602959,-0.06552487,0.343832875,-0.08018463,-0.06196718,9
-0.02602959,-0.090525749,0.26964653,-0.08018463,-0.072509812,9
-0.026745357,-0.07882321,0.281612069,-0.08018463,-0.064221579,9
-0.032471494,-0.069514372,0.324688012,-0.08018463,-0.066873814,9
-0.026745357,-0.064726969,0.293577609,-0.08018463,-0.065547696,9
-0.026745357,-0.076163542,0.295970717,-0.08018463,-0.065216167,9
-0.017440383,-0.06552487,0.343832875,-0.08018463,-0.097042319,9
-0.011141632,-0.06552487,0.339046659,-0.08018463,-0.060906286,9
0.021497351,-0.056448753,0.25768099,-0.08018463,-0.058254051,9
-0.021792248,-0.079820585,0.25768099,-0.08018463,-0.080032743,9
-0.026745357,-0.076163542,0.37255017,-0.08018463,-0.061569345,9
0.116408078,-0.074434758,0.221784372,-0.08018463,-0.049965818,9
0.016200674,-0.043615854,0.221784372,-0.08018463,-0.040185704,9
-0.0410607,-0.080684977,0.305543148,-0.08018463,-0.064155273,9
0.044831361,-0.071442631,0.185887753,-0.08018463,-0.065547696,9
0.130723422,-0.054919443,0.173922214,-0.08018463,-0.039025351,9
0.016200674,-0.075365641,0.233749911,-0.08018463,-0.084113338,9
0.016200674,-0.094781218,0.233749911,-0.08018463,-0.064221579,9
0.016200674,-0.076695475,0.209818832,-0.08018463,-0.059978004,9
0.016200674,-0.077227409,0.161956674,-0.08018463,-0.069194519,9
0.016200674,-0.072041056,0.161956674,-0.08018463,-0.067868402,9
0.016200674,-0.081981566,0.221784372,-0.08018463,-0.065216167,9
0.016200674,-0.067187162,0.161956674,-0.08018463,-0.057590993,9
0.044831361,-0.086303526,0.233749911,-0.08018463,-0.061237815,9
-0.012430013,-0.075531871,0.221784372,-0.08018463,-0.070852166,9
-0.006703876,-0.083810087,0.173922214,-0.08018463,-0.071515224,9
-0.063678943,-0.069514372,0.346225983,-0.08018463,-0.067072731,9
0.099229666,-0.088796965,0.221784372,-0.08018463,-0.06389005,9
0.016200674,-0.086802214,0.26964653,-0.08018463,-0.055608447,9
0.016200674,-0.082413762,0.25768099,-0.08018463,-0.077372286,9
0.016200674,-0.086802214,0.25768099,-0.08018463,-0.060574757,9
0.025534278,-0.085206413,0.25768099,-0.08018463,-0.067371108,9
-0.040087257,-0.073503874,0.293577609,-0.08018463,-0.070653248,9
0.044831361,-0.081748845,0.233749911,-0.08018463,-0.079637693,9
0.016200674,-0.080419011,0.25768099,-0.08018463,-0.061900874,9
0.022413533,-0.061635105,0.245715451,-0.08018463,-0.056596405,9
0.033379086,-0.077958818,0.25768099,-0.08018463,-0.065879226,9
0.016200674,-0.082413762,0.209818832,-0.08018463,-0.062232403,9
0.016200674,-0.05222653,0.209818832,-0.08018463,-0.045059185,9
0.073462048,-0.047771586,0.25768099,-0.08018463,-0.053281112,9
0.044831361,-0.067785587,0.161956674,-0.034048613,-0.055270288,9
0.08273839,-0.074833708,0.209818832,-0.034048613,-0.057259463,9
0.019636356,-0.061535368,0.185887753,-0.034048613,-0.054938758,9
0.017260009,-0.076063804,0.173922214,-0.034048613,-0.057259463,9
0.058917659,-0.011699838,0.293577609,0.012087403,-0.085770985,9
0.016200674,-0.048901944,0.173922214,-0.034048613,-0.055601817,9
0.016200674,-0.030616727,0.379729493,-0.034048613,-0.083781809,9
-0.046214224,-0.075498625,0.365370846,-0.034048613,-0.064354191,9
0.033923069,0.010641374,0.391695033,-0.034048613,-0.039654461,9
0.035039666,-0.087467131,0.391695033,-0.034048613,-0.039654461,9
-0.062619607,-0.073503874,0.351012199,-0.034048613,-0.060574757,9
0.072517235,-0.067652604,0.197853293,-0.034048613,-0.082124162,9
0.00188533,-0.07217404,0.26964653,-0.034048613,-0.095982088,9
0.044831361,-0.032445249,0.111701408,-0.034048613,-0.052087606,9
0.009043002,-0.047239652,0.138025595,-0.034048613,-0.050297348,9
0.044831361,-0.048901944,0.365370846,-0.034048613,-0.097042319,9
0.026221414,-0.045444376,0.116487624,-0.034048613,-0.060806827,9
0.02478988,-0.033342887,0.31511558,-0.034048613,-0.042340644,9
0.016200674,-0.076130296,0.233749911,-0.034048613,-0.076421858,9
0.076325116,-0.04989932,0.329474227,-0.034048613,-0.058519275,9
0.076325116,-0.04989932,0.329474227,-0.034048613,-0.058519275,9
-0.06356442,-0.081482878,0.346225983,-0.034048613,-0.059580169,9
-0.063764835,-0.081482878,0.346225983,-0.034048613,-0.064022662,9
0.039878252,-0.022571231,0.389301925,-0.034048613,-0.03661626,9
0.016200674,-0.097108428,0.391695033,-0.034048613,-0.043367855,9
0.044831361,-0.086802214,0.233749911,-0.034048613,-0.034052411,9
-0.012430013,-0.060205534,0.305543148,-0.034048613,-0.055601817,9
0.078615571,-0.071908073,0.25768099,-0.034048613,-0.06389668,9
0.016200674,-0.050564237,0.25768099,-0.034048613,-0.093462465,9
0.092530085,-0.014991177,0.188280861,0.05822342,-0.041346056,9
0.018891958,-0.082779466,0.26964653,-0.08018463,-0.073835929,9
0.092071994,0.034212681,0.188280861,-0.034048613,-0.059646475,9
0.016200674,0.025768235,0.233749911,-0.08018463,-0.035710058,9
-0.037625018,-0.062200285,0.365370846,-0.08018463,-0.097036351,9
-0.022737061,-0.087999065,0.185887753,-0.08018463,-0.06886299,9
0.181027539,-0.047505619,0.391695033,-0.08018463,-0.045730863,9
-0.054517123,-0.08547238,0.329474227,-0.08018463,-0.073040259,9
-0.011800138,-0.07882321,0.355798414,-0.08018463,-0.057590993,9
-0.033616722,-0.068516996,0.32708112,-0.08018463,-0.072509812,9
-0.028434567,-0.070112797,0.382122601,-0.08018463,-0.064884638,9
0.016200674,-0.083344645,0.25768099,-0.08018463,-0.065879226,9
0.030516017,-0.084142546,0.233749911,-0.08018463,-0.067205343,9
0.016200674,-0.100366521,0.185887753,-0.08018463,-0.066210755,9
-0.031326267,-0.07882321,0.336653551,-0.08018463,-0.071448918,9
-0.067400932,-0.082812712,0.329474227,-0.08018463,-0.072509812,9
-0.048533309,-0.082812712,0.305543148,-0.08018463,-0.075327811,9
-0.071409228,-0.082812712,0.305543148,-0.08018463,-0.077648517,9
-0.023882288,-0.094249284,0.173922214,-0.08018463,-0.0746316,9
-0.043923769,-0.08939539,0.173922214,-0.08018463,-0.079140399,9
-0.0410607,-0.068849455,0.185887753,-0.08018463,-0.07847734,9
0.016200674,-0.07882321,0.281612069,-0.08018463,-0.071250001,9
-0.035334563,-0.055551115,0.36058463,-0.08018463,-0.065216167,9
-0.0410607,-0.07882321,0.353405306,-0.08018463,-0.067205343,9
-0.033187261,-0.087666606,0.348619091,-0.08018463,-0.081580454,9
0.016200674,-0.086802214,0.25768099,-0.08018463,-0.071183695,9
-9.02E-05,-0.070844206,0.26964653,-0.08018463,-0.070520636,9
-0.026745357,-0.055551115,0.32708112,-0.08018463,-0.065746614,9
-0.026745357,-0.055551115,0.324688012,-0.08018463,-0.064884638,9
-0.032185187,-0.068849455,0.348619091,-0.08018463,-0.059911698,9
0.048896918,-0.07529915,0.233749911,-0.08018463,-0.057259463,9
-0.045355303,-0.074168791,0.329474227,-0.08018463,-0.0735044,9
-0.058239112,-0.075498625,0.339046659,-0.08018463,-0.071846754,9
-0.065053216,-0.076496,0.334260443,-0.08018463,-0.071250001,9
-0.059126664,-0.074168791,0.329474227,-0.08018463,-0.096976676,9
-0.074844911,-0.074168791,0.329474227,-0.08018463,-0.0735044,9
-0.070149478,-0.074168791,0.329474227,-0.08018463,-0.076488164,9
-0.032471494,-0.084142546,0.329474227,-0.08018463,-0.087097102,9
-0.023882288,-0.051960563,0.312722472,-0.08018463,-0.060574757,9
-0.015293082,-0.07882321,0.343832875,-0.08018463,-0.06853146,9
-0.06396525,-0.10149688,0.197853293,-0.08018463,-0.085439456,9
-0.029608425,-0.091888829,0.185887753,-0.08018463,-0.082787221,9
-0.029608425,-0.097773345,0.185887753,-0.08018463,-0.084080185,9
-0.046786838,-0.10541989,0.161956674,-0.08018463,-0.092474508,9
-0.046786838,-0.10541989,0.161956674,-0.08018463,-0.081726327,9
-0.06396525,-0.103824089,0.161956674,-0.08018463,-0.092807231,9
-0.060529567,-0.103824089,0.161956674,-0.08018463,-0.081461104,9
-0.029608425,-0.096842461,0.185887753,-0.08018463,-0.08152741,9
-0.046786838,-0.096377019,0.185887753,-0.08018463,-0.083251362,9
-0.06396525,-0.089761095,0.173922214,-0.08018463,-0.085770985,9
-0.029608425,-0.089628111,0.185887753,-0.08018463,-0.082285551,9
-0.046786838,-0.087101427,0.161956674,-0.08018463,-0.090893113,9
-0.020446606,-0.093584367,0.185887753,-0.08018463,-0.087760161,9
-0.062820022,-0.097573869,0.161956674,-0.08018463,-0.087097102,9
0.030000665,-0.082413762,0.291184501,-0.08018463,-0.061237815,9
0.028798176,-0.043915067,0.303150041,-0.08018463,-0.086434044,9
-0.010397234,-0.091190666,0.173922214,-0.08018463,-0.087694518,9
-0.010397234,-0.091190666,0.173922214,-0.08018463,-0.070722471,9
-0.034933733,-0.087866081,0.221784372,-0.08018463,-0.076488164,9
0.071744206,-0.071376139,0.173922214,-0.08018463,-0.070407916,9
-0.06396525,-0.104754973,0.185887753,-0.08018463,-0.08809169,9
-0.06396525,-0.104754973,0.185887753,-0.08018463,-0.082376125,9
-0.029608425,-0.104754973,0.173922214,-0.08018463,-0.084947599,9
-0.004413421,-0.084408513,0.221784372,-0.08018463,-0.068199931,9
-0.06396525,-0.09956862,0.161956674,-0.08018463,-0.090412395,9
-0.046786838,-0.093451384,0.111701408,-0.08018463,-0.08570521,9
-0.046786838,-0.099768096,0.138025595,-0.08018463,-0.083781809,9
-0.03189888,-0.102627239,0.161956674,-0.08018463,-0.084743244,9
-0.030896806,-0.070511747,0.343832875,-0.08018463,-0.06389005,9
-0.023166521,-0.083810087,0.281612069,-0.08018463,-0.074531014,9
-0.03106859,-0.079355143,0.25768099,-0.08018463,-0.064221579,9
-0.026745357,-0.080419011,0.281612069,-0.08018463,-0.060574757,9
-0.020188929,-0.058044553,0.346225983,-0.08018463,-0.063956356,9
0.077756651,-0.077227409,0.233749911,-0.08018463,-0.071257825,9
0.0339517,-0.02097543,0.161956674,-0.034048613,-0.053281112,9
0.02478988,-0.028555484,0.288791393,-0.034048613,-0.054607229,9
0.086345857,-0.04637526,0.25768099,-0.034048613,-0.083781809,9
-0.014691837,-0.0588757,0.339046659,-0.034048613,-0.054010476,9
0.016200674,-0.054886198,0.281612069,-0.034048613,-0.063226991,9
0.044831361,-0.004020046,0.25768099,-0.034048613,-0.047313584,9
-0.027461124,-0.0588757,0.173922214,-0.034048613,-0.072178283,9
-0.009566945,-0.048901944,0.305543148,-0.034048613,-0.066542284,9
-0.029608425,-0.051960563,0.319901796,-0.034048613,-0.064221579,9
0.016200674,-0.05222653,0.351012199,-0.034048613,-0.055933346,9
-0.016839139,-0.060205534,0.355798414,-0.034048613,-0.080466516,9
-0.010282712,-0.043083921,0.346225983,-0.034048613,-0.066542284,9
0.043686133,-0.095978069,0.185887753,-0.034048613,-0.083461552,9
0.055138408,-0.043083921,0.281612069,-0.08018463,-0.049965818,9
0.094591495,-0.070445256,0.26964653,-0.08018463,-0.05891711,9
0.016200674,-0.04677421,0.25768099,-0.08018463,-0.052949582,9
0.016200674,-0.046209031,0.25768099,-0.08018463,-0.051291936,9
-0.026745357,-0.078291276,0.26964653,-0.08018463,-0.066115275,9
0.0685662,-0.043383133,0.293577609,-0.08018463,-0.090114019,9
0.056426789,-0.031614102,0.389301925,-0.08018463,-0.032234437,9
0.019035112,-0.054886198,0.389301925,-0.08018463,-0.041011477,9
0.042655429,-0.046242276,0.389301925,-0.08018463,-0.037635713,9
0.039534684,-0.045111918,0.389301925,-0.08018463,-0.036285394,9
0.035698172,-0.04245225,0.389301925,-0.08018463,-0.034590748,9
0.035698172,-0.042718216,0.389301925,-0.08018463,-0.038371641,9
0.049555424,-0.038662223,0.386908817,-0.08018463,-0.034259882,9
0.047179077,-0.036135538,0.389301925,-0.08018463,-0.034928312,9
0.02813967,-0.04677421,0.389301925,-0.08018463,-0.036285394,9
0.02813967,-0.04677421,0.389301925,-0.08018463,-0.036285394,9
0.047179077,-0.036135538,0.389301925,-0.08018463,-0.034259882,9
0.049555424,-0.039859073,0.389301925,-0.08018463,-0.034597512,9
0.210316731,-0.069514372,0.209818832,-0.08018463,-0.055270288,9
0.23150344,-0.087866081,0.161956674,-0.08018463,-0.060574757,9
0.527974203,-0.051628104,0.281612069,-0.08018463,-0.036704646,9
0.109250406,-0.07882321,0.281612069,-0.08018463,-0.055933346,9
0.044831361,-0.051428629,0.233749911,-0.08018463,-0.060906286,9
0.016200674,-0.031747086,0.343832875,-0.08018463,-0.043998291,9
0.016200674,-0.048104044,0.26964653,-0.08018463,-0.050960406,9
-0.030982698,-0.0588757,0.319901796,-0.08018463,-0.067868402,9
-0.037854063,-0.0588757,0.319901796,-0.08018463,-0.095716865,9
0.187984796,-0.073503874,0.25768099,-0.08018463,-0.049634289,9
-0.021019219,-0.07217404,0.26964653,-0.08018463,-0.064553108,9
0.023072039,-0.092952696,0.233749911,-0.08018463,-0.066674896,9
0.016200674,-0.076828459,0.25768099,-0.08018463,-0.055601817,9
-0.025313822,-0.073503874,0.26964653,-0.08018463,-0.067006425,9
-0.028176891,-0.07962111,0.25768099,-0.08018463,-0.068605192,9
-0.028864028,-0.07962111,0.25768099,-0.08018463,-0.060906286,9
-0.028864028,-0.07962111,0.25768099,-0.08018463,-0.064221579,9
0.233793895,-0.062200285,0.161956674,-0.08018463,-0.039025351,9
-0.025142038,-0.070844206,0.26964653,-0.08018463,-0.065547696,9
-0.025313822,-0.078291276,0.25768099,-0.08018463,-0.064433758,9
-0.025313822,-0.078291276,0.25768099,-0.08018463,-0.067337955,9
-0.025313822,-0.073503874,0.25768099,-0.08018463,-0.065879226,9
-0.026745357,-0.073503874,0.25768099,-0.08018463,-0.067934708,9
0.013910219,-0.06552487,0.26964653,-0.08018463,-0.055933346,9
-0.009337899,-0.082546745,0.26964653,-0.08018463,-0.058718192,9
-0.019587685,-0.070844206,0.25768099,-0.08018463,-0.069459742,9
0.027652949,-0.070312272,0.26964653,-0.08018463,-0.055005064,9
0.053993181,-0.074501249,0.25768099,-0.08018463,-0.065216167,9
-0.028090999,-0.075764592,0.25768099,-0.08018463,-0.069194519,9
-0.018012997,-0.054886198,0.26964653,-0.08018463,-0.065945532,9
-0.012430013,-0.07217404,0.26964653,-0.08018463,-0.059248639,9
0.013194452,-0.080319273,0.245715451,-0.08018463,-0.065779767,9
0.011619764,-0.080419011,0.26964653,-0.08018463,-0.055800734,9
-0.027461124,-0.080286027,0.26964653,-0.08018463,-0.062232403,9
-0.018156151,-0.069514372,0.26964653,-0.08018463,-0.067868402,9
-0.011399308,-0.045577359,0.25768099,-0.08018463,-0.065547696,9
0.010903997,-0.067652604,0.26964653,-0.08018463,-0.062994921,9
-0.024025441,-0.070844206,0.26964653,-0.08018463,-0.062232403,9
-0.023882288,-0.075631608,0.26964653,-0.08018463,-0.062000333,9
-0.028176891,-0.075498625,0.362977738,-0.08018463,-0.065106762,9
0.016200674,-0.077327147,0.245715451,-0.034048613,-0.073835929,9
0.131439189,-0.044247525,0.233749911,-0.034048613,-0.051291936,9
0.044831361,-0.021507364,0.365370846,-0.034048613,-0.097042319,9
0.016200674,-0.042784708,0.293577609,-0.034048613,-0.046650525,9
-0.000748693,-0.050564237,0.111701408,-0.034048613,-0.059248639,9
-0.021019219,-0.068849455,0.362977738,-0.034048613,-0.052431535,9
0.009586985,-0.077493376,0.26964653,-0.034048613,-0.097042319,9
0.016200674,-0.038928189,0.281612069,-0.034048613,-0.04897123,9
0.032863734,-0.048502994,0.25768099,-0.034048613,-0.055137676,9
0.02647909,-0.039194156,0.25768099,-0.034048613,-0.05394417,9
0.322549024,0.36999577,0.26964653,0.5657196,0.088613437,9
0.225204689,0.097379797,0.365370846,0.05822342,0.0090464,9
-0.023166521,-0.0588757,0.362977738,-0.08018463,-0.064884638,9
-0.039972734,-0.054719968,0.386908817,-0.08018463,-0.05925527,9
0.002457944,-0.057013932,0.384515709,-0.08018463,-0.057392075,9
0.002457944,-0.067187162,0.384515709,-0.08018463,-0.058651887,9
-0.035477716,-0.054719968,0.386908817,-0.08018463,-0.061569345,9
-0.040917547,-0.067187162,0.386908817,-0.08018463,-0.060574757,9
0.007754621,-0.050963187,0.386908817,-0.08018463,-0.070586942,9
-0.044725428,-0.051561613,0.324688012,-0.08018463,-0.067205343,9
-0.021019219,-0.06552487,0.353405306,-0.08018463,-0.06190094,9
-0.00269558,-0.0588757,0.322294904,-0.08018463,-0.059911698,9
0.004089893,-0.038263272,0.324688012,-0.08018463,-0.064188426,9
-0.005129188,-0.075498625,0.281612069,-0.08018463,-0.080466516,9
-0.039915473,-0.051295646,0.346225983,-0.08018463,-0.061900874,9
-0.040602609,-0.051295646,0.343832875,-0.08018463,-0.068199931,9
-0.037625018,-0.067253654,0.317508688,-0.08018463,-0.06660859,9
-0.06396525,-0.067253654,0.317508688,-0.08018463,-0.067205343,9
0.011276196,-0.055916819,0.281612069,-0.08018463,-0.063493143,9
0.030516017,-0.051162662,0.281612069,-0.08018463,-0.053281112,9
-0.014634576,-0.058742716,0.305543148,-0.08018463,-0.072509812,9
0.025133448,-0.068450505,0.305543148,-0.08018463,-0.047081513,9
-0.034418381,-0.082812712,0.305543148,-0.08018463,-0.065547696,9
0.030516017,-0.036401505,0.26964653,-0.08018463,-0.051954994,9
-0.020160299,-0.075897575,0.293577609,-0.08018463,-0.063558521,9
0.025362494,-0.043981559,0.26964653,-0.08018463,-0.051623465,9
-0.022393492,-0.033741837,0.26964653,-0.08018463,-0.050297348,9
-0.02479847,-0.067918571,0.293577609,-0.08018463,-0.065687734,9
0.042025553,-0.038795206,0.281612069,-0.08018463,-0.052618053,9
0.016200674,-0.077293901,0.293577609,-0.08018463,-0.063226991,9
-0.060758613,-0.093584367,0.322294904,-0.08018463,-0.068332543,9
-0.027461124,-0.039260648,0.317508688,-0.08018463,-0.056596405,9
-0.006617984,-0.030384006,0.382122601,-0.08018463,-0.05394417,9
-0.012544536,-0.030384006,0.382122601,-0.08018463,-0.051557159,9
-0.052512975,-0.080153044,0.336653551,-0.08018463,-0.065282473,9
-0.023166521,-0.064461002,0.307936256,-0.08018463,-0.097042319,9
-0.026745357,-0.07217404,0.336653551,-0.08018463,-0.065216167,9
-0.030324193,-0.045577359,0.305543148,-0.08018463,-0.05891711,9
-0.029608425,-0.066854704,0.305543148,-0.08018463,-0.06163565,9
-0.065110477,-0.06552487,0.324688012,-0.08018463,-0.06853146,9
-0.074844911,-0.05222653,0.322294904,-0.08018463,-0.073172871,9
-0.070836615,-0.06552487,0.322294904,-0.08018463,-0.075162047,9
-0.026745357,-0.071841581,0.305543148,-0.08018463,-0.056596405,9
-0.021019219,-0.03291069,0.317508688,-0.08018463,-0.061038898,9
-0.028405937,-0.049566861,0.305543148,-0.08018463,-0.05074173,9
-0.0277188,-0.039593106,0.305543148,-0.08018463,-0.058585581,9
-0.019587685,-0.058044553,0.312722472,-0.08018463,-0.057922522,9
-0.019587685,-0.050597483,0.312722472,-0.08018463,-0.05726689,9
-0.024454902,-0.016321011,0.31511558,-0.08018463,-0.06389005,9
-0.024626686,-0.04012504,0.31511558,-0.08018463,-0.052750665,9
-0.026745357,-0.075631608,0.305543148,-0.08018463,-0.055270288,9
-0.029608425,-0.076363017,0.305543148,-0.08018463,-0.05778991,9
-0.026745357,-0.059008683,0.317508688,-0.08018463,-0.066011838,9
-0.033044108,-0.07297194,0.293577609,-0.08018463,-0.064619414,9
-0.033044108,-0.07297194,0.293577609,-0.08018463,-0.062696544,9
-0.033044108,-0.083610612,0.293577609,-0.08018463,-0.056927934,9
-0.033044108,-0.083610612,0.293577609,-0.08018463,-0.082053679,9
-0.033044108,-0.083610612,0.293577609,-0.08018463,-0.063226991,9
-0.033044108,-0.083610612,0.293577609,-0.08018463,-0.060574757,9
-0.008278564,-0.047505619,0.343832875,-0.08018463,-0.059248639,9
-0.056635794,-0.080153044,0.281612069,-0.08018463,-0.067205343,9
-0.029178965,-0.079288652,0.293577609,-0.08018463,-0.069194519,9
-0.023882288,-0.070844206,0.26964653,-0.08018463,-0.063226991,9
-0.038483938,-0.073503874,0.339046659,-0.08018463,-0.09691037,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.050695183,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.058254051,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.055933346,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.071846754,9
-0.016724616,-0.043981559,0.310329364,-0.08018463,-0.055137676,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.065547696,9
-0.027604277,-0.043981559,0.310329364,-0.08018463,-0.063956356,9
-0.038483938,-0.077759343,0.310329364,-0.08018463,-0.068001013,9
-0.029608425,-0.070312272,0.310329364,-0.08018463,-0.065879226,9
-0.009423791,-0.073437382,0.305543148,-0.08018463,-0.082289927,9
-0.009423791,-0.073437382,0.305543148,-0.08018463,-0.097042319,9
-0.058239112,-0.077160917,0.336653551,-0.08018463,-0.066542284,9
-0.067400932,-0.070578239,0.336653551,-0.08018463,-0.06694012,9
-0.015350343,-0.059939567,0.305543148,-0.08018463,-0.059911698,9
-0.002838733,-0.059939567,0.305543148,-0.08018463,-0.060674215,9
-0.023882288,-0.07297194,0.293577609,-0.08018463,-0.067205343,9
-0.026745357,-0.064195036,0.336653551,-0.08018463,-0.063890846,9
-0.026745357,-0.064195036,0.336653551,-0.08018463,-0.063890116,9
-0.035334563,-0.0672869,0.293577609,-0.08018463,-0.068199931,9
-0.014434161,-0.063629856,0.389301925,-0.08018463,-0.059301618,9
-0.014434161,-0.063629856,0.389301925,-0.08018463,-0.059301618,9
-0.014147854,-0.06495969,0.391695033,-0.08018463,-0.059234052,9
-0.01271632,-0.06495969,0.391695033,-0.08018463,-0.059301551,9
-0.000977738,-0.075498625,0.334260443,-0.08018463,-0.060574757,9
-0.01022545,-0.04677421,0.307936256,-0.08018463,-0.057590993,9
-0.010712172,-0.045577359,0.307936256,-0.08018463,-0.055933346,9
0.012764991,-0.042917691,0.281612069,-0.08018463,-0.055933346,9
-0.012430013,-0.060205534,0.281612069,-0.08018463,-0.059745933,9
-0.012430013,-0.060205534,0.281612069,-0.08018463,-0.057590993,9
-0.023882288,-0.075631608,0.281612069,-0.08018463,-0.061569345,9
0.126314296,-0.017783829,0.281612069,-0.08018463,-0.043998291,9
0.010474536,-0.052093546,0.322294904,-0.08018463,-0.061900874,9
-0.033903028,-0.072041056,0.322294904,-0.08018463,-0.065547696,9
-0.009566945,-0.03972609,0.322294904,-0.08018463,-0.052286524,9
-0.000977738,-0.052093546,0.322294904,-0.08018463,-0.061237815,9
0.018347975,-0.03756511,0.317508688,-0.08018463,-0.04897123,9
-0.070550308,-0.073836332,0.334260443,-0.08018463,-0.073835929,9
-0.044496383,-0.073836332,0.334260443,-0.08018463,-0.097042319,9
-0.062247409,-0.073503874,0.334260443,-0.08018463,-0.073762993,9
-0.079998434,-0.075498625,0.334260443,-0.08018463,-0.081129574,9
-0.063392636,-0.065026182,0.334260443,-0.08018463,-0.071647836,9
-0.066542012,-0.068849455,0.322294904,-0.08018463,-0.097042915,9
-0.055146998,-0.075498625,0.322294904,-0.08018463,-0.070852166,9
-0.059327078,-0.082280778,0.334260443,-0.08018463,-0.071846754,9
-0.059470232,-0.082280778,0.334260443,-0.08018463,-0.068199931,9
-0.059441601,-0.071509123,0.336653551,-0.08018463,-0.073835929,9
-0.025313822,-0.051694596,0.346225983,-0.08018463,-0.064420497,9
-0.024168595,-0.048502994,0.346225983,-0.08018463,-0.062563933,9
-0.021162373,-0.05222653,0.346225983,-0.08018463,-0.065950836,9
-0.01606611,-0.051694596,0.346225983,-0.08018463,-0.062696544,9
-0.06147438,-0.068849455,0.322294904,-0.08018463,-0.069327131,9
-0.06147438,-0.068849455,0.322294904,-0.08018463,-0.077545079,9
-0.016781878,-0.068849455,0.322294904,-0.08018463,-0.065879226,9
-0.053944509,-0.068849455,0.322294904,-0.08018463,-0.066542284,9
-0.05022252,-0.046907193,0.346225983,-0.08018463,-0.055767582,9
-0.00939516,-0.065125919,0.346225983,-0.034048613,-0.053281112,9
-0.023767765,-0.07217404,0.353405306,-0.034048613,-0.062895462,9
0.030516017,-0.0360358,0.281612069,-0.034048613,-0.052618053,9
0.028798176,-0.041521366,0.281612069,-0.034048613,-0.04930276,9
0.026736767,-0.041521366,0.281612069,-0.034048613,-0.053480029,9
-0.029837471,-0.025629849,0.355798414,-0.034048613,-0.062232403,9
0.034066222,-0.036534488,0.281612069,-0.034048613,-0.052618053,9
0.027652949,-0.039194156,0.281612069,-0.034048613,-0.044661349,9
0.022585317,-0.02330264,0.293577609,-0.034048613,-0.050628877,9
0.034638836,-0.043981559,0.26964653,-0.034048613,-0.051424547,9
0.034638836,-0.043981559,0.26964653,-0.034048613,-0.049965818,9
0.009901923,-0.033741837,0.26964653,-0.034048613,-0.06389005,9
0.03355087,-0.033741837,0.26964653,-0.034048613,-0.052286524,9
